Gazepoint Data File,  11:06:35  03/16/2017
Raw Gazepoint Data (60 Hz Sampling Rate):

    samp  Eye     Gazepoint  Pupil   Eyeball-Position  Focus  Mark   Last     Gaze     Report
    indx Found    X      Y    Diam     X     Y     Z   Range  Cnt  Mark Time  Time     Time
         (t/f)  (pix)  (pix)  (mm)   (mm)  (mm)  (mm)   (mm)         (sec)    (sec)    (sec)

     36     1   1190    592   3.12   -2.8  -6.1   2.0   619.7    0     0.0000    20.4515    20.4715
     37     1   1252    610   3.05   -1.3   0.9  -1.3   606.2    0     0.0000    20.4599    20.4797
     37     1   1184    585   3.14   -3.0  -6.0   2.0   619.7    0     0.0000    20.4682    20.4885
     38     0      0      0   0.00    0.0   0.0   0.0   606.2    0     0.0000    20.4765    20.4967
     38     1   1181    595   3.10   -3.1  -5.9   1.3   620.2    0     0.0000    20.4849    20.5050
     39     1   1251    586   3.09   -2.2   1.5   1.4   606.2    0     0.0000    20.4932    20.5128
     39     1   1184    581   3.15   -3.3  -6.0   1.9   620.3    0     0.0000    20.5015    20.5213
     40     1   1248    578   3.07   -2.3   1.5   1.4   606.2    0     0.0000    20.5099    20.5299
     40     1   1184    597   3.11   -3.6  -5.9   1.3   620.3    0     0.0000    20.5182    20.5383
     41     1   1251    572   3.04   -2.5   1.6   1.8   606.2    0     0.0000    20.5266    20.5466
     41     1   1184    589   3.12   -3.9  -5.8   1.5   620.3    0     0.0000    20.5349    20.5549
     42     1   1253    580   3.07   -2.7   1.8   1.6   606.2    0     0.0000    20.5432    20.5631
     42     1   1183    598   3.09   -4.1  -5.8   1.2   620.6    0     0.0000    20.5516    20.5716
     43     1   1249    589   3.06   -2.9   1.8   1.0   606.2    0     0.0000    20.5599    20.5796
     43     1   1182    583   3.15   -4.4  -5.9   1.8   620.9    0     0.0000    20.5682    20.5879
     44     1   1249    594   3.09   -3.2   1.8   0.7   606.3    0     0.0000    20.5766    20.5967
     44     0      0      0   0.00    0.0   0.0   0.0   620.9    0     0.0000    20.5849    20.6049
     45     0      0      0   0.00    0.0   0.0   0.0   606.3    0     0.0000    20.5932    20.6139
     45     1   1180    605   3.12   -5.3  -6.1  -0.5   621.0    0     0.0000    20.6016    20.6214
     46     1   1247    581   3.11   -3.9   2.6   3.1   606.3    0     0.0000    20.6099    20.6298
     46     1   1185    584   3.14   -5.2  -6.1   0.5   621.5    0     0.0000    20.6182    20.6380
     47     1   1250    569   3.04   -3.8   2.7   2.8   606.3    0     0.0000    20.6266    20.6467
     47     1   1176    604   3.11   -5.2  -6.1   0.2   622.1    0     0.0000    20.6349    20.6548
     48     1   1166    574   3.17   -4.0   2.8   2.4   606.4    0     0.0000    20.6432    20.6633
     48     1    961    585   3.15   -5.2  -6.2   0.1   622.3    0     0.0000    20.6516    20.6715
     49     1    964    465   3.07   -4.2   2.9   2.0   606.8    0     0.0000    20.6599    20.6804
     49     1    658    503   3.15   -5.4  -6.3  -0.3   622.7    0     0.0000    20.6682    20.6883
     50     1    701    361   3.08   -4.7   3.0   2.2   606.9    0     0.0000    20.6766    20.6965
     50     1    414    403   3.12   -5.8  -6.5   0.5   622.7    0     0.0000    20.6849    20.7050
     51     1    421    205   3.10   -5.2   3.0   1.7   606.9    0     0.0000    20.6932    20.7134
     51     1    215    404   3.17   -6.1  -6.7   0.1   622.7    0     0.0000    20.7016    20.7211
     52     1     87     18   3.19   -5.4   2.7   0.6   607.0    0     0.0000    20.7099    20.7302
     52     1     38    292   3.13   -6.2  -7.3   0.2   622.7    0     0.0000    20.7182    20.7379
     53     1    -16     72   3.12   -5.6   2.6   0.2   607.3    0     0.0000    20.7266    20.7468
     53     1     41    341   3.14   -6.2  -7.7  -1.1   622.9    0     0.0000    20.7349    20.7544
     54     1    -50     53   3.17   -5.7   2.5   0.1   607.6    0     0.0000    20.7432    20.7631
     54     1     28    317   3.12   -6.2  -8.1  -1.8   623.2    0     0.0000    20.7516    20.7711
     55     1    -56     60   3.14   -6.0   2.5   0.2   607.5    0     0.0000    20.7599    20.7800
     55     1     64    347   3.19   -6.3  -8.5  -0.7   623.2    0     0.0000    20.7682    20.7878
     56     1    -48     71   3.13   -6.1   2.5   0.0   607.0    0     0.0000    20.7766    20.7967
     56     1     74    344   3.09   -6.2  -8.9  -2.5   622.8    0     0.0000    20.7849    20.8044
     57     1    -51     59   3.12   -6.3   2.7  -0.1   607.0    0     0.0000    20.7932    20.8134
     57     1     98    388   3.18   -6.2  -9.1  -2.7   621.8    0     0.0000    20.8016    20.8210
     58     1    -45     88   3.08   -6.4   2.8  -0.7   607.0    0     0.0000    20.8099    20.8299
     58     1     71    365   3.24   -6.1  -9.3  -0.2   621.3    0     0.0000    20.8182    20.8376
     59     1    -47     94   3.09   -6.6   3.2  -0.8   607.0    0     0.0000    20.8266    20.8468
     59     1    150    417   3.56   -6.0  -9.4   1.3   620.6    0     0.0000    20.8349    20.8544
     60     1    -46     81   3.10   -6.6   3.5  -0.3   607.0    0     0.0000    20.8432    20.8634
     60     1    109    415   3.42   -5.7  -9.6   2.2   620.0    0     0.0000    20.8516    20.8711
     61     1    -86    113   3.06   -6.7   3.7   0.5   606.7    0     0.0000    20.8599    20.8803
     61     1    103    256   3.72   -5.6 -10.1   6.1   620.0    0     0.0000    20.8682    20.8877
     62     1    -78     93   3.08   -6.8   3.9   2.9   606.6    0     0.0000    20.8766    20.8975
     62     1     37    311   3.41   -5.2 -10.5   8.3   620.5    0     0.0000    20.8849    20.9045
     63     1   -105    130   3.03   -6.7   4.1   2.1   606.7    0     0.0000    20.8932    20.9135
     63     1     41    306   3.43   -4.8 -10.8   9.4   621.7    0     0.0000    20.9016    20.9211
     64     0      0      0   0.00    0.0   0.0   0.0   607.0    0     0.0000    20.9099    20.9300
     64     1      6    275   3.38   -4.4 -11.1  10.4   623.4    0     0.0000    20.9182    20.9377
     65     0      0      0   0.00    0.0   0.0   0.0   607.8    0     0.0000    20.9266    20.9470
     65     0      0      0   0.00    0.0   0.0   0.0   625.8    0     0.0000    20.9349    20.9546
     66     0      0      0   0.00    0.0   0.0   0.0   608.8    0     0.0000    20.9432    20.9634
     66     1    -11    308   3.07   -2.2 -11.5   0.3   628.9    0     0.0000    20.9516    20.9711
     67     0      0      0   0.00    0.0   0.0   0.0   609.2    0     0.0000    20.9599    20.9801
     67     0      0      0   0.00    0.0   0.0   0.0   632.7    0     0.0000    20.9682    20.9879
     68     0      0      0   0.00    0.0   0.0   0.0   609.2    0     0.0000    20.9766    20.9970
     68     0      0      0   0.00    0.0   0.0   0.0   637.2    0     0.0000    20.9849    21.0049
     69     0      0      0   0.00    0.0   0.0   0.0   609.2    0     0.0000    20.9933    21.0134
     69     1    -38    209   2.96   -1.7 -11.7   4.0   641.3    0     0.0000    21.0016    21.0211
     70     0      0      0   0.00    0.0   0.0   0.0   609.2    0     0.0000    21.0099    21.0305
     70     1    -39    220   2.92   -1.7 -11.8   2.4   644.7    0     0.0000    21.0183    21.0379
     71     0      0      0   0.00    0.0   0.0   0.0   609.3    0     0.0000    21.0266    21.0471
     71     1     17    180   2.92   -1.6 -11.9   1.1   647.6    0     0.0000    21.0349    21.0546
     72     0      0      0   0.00    0.0   0.0   0.0   609.8    0     0.0000    21.0433    21.0635
     72     1     29    156   2.89   -1.6 -11.5   0.3   649.9    0     0.0000    21.0516    21.0714
     73     0      0      0   0.00    0.0   0.0   0.0   610.9    0     0.0000    21.0599    21.0796
     73     0      0      0   0.00    0.0   0.0   0.0   651.3    0     0.0000    21.0683    21.0878
     74     0      0      0   0.00    0.0   0.0   0.0   612.6    0     0.0000    21.0766    21.0963
     74     0      0      0   0.00    0.0   0.0   0.0   652.2    0     0.0000    21.0849    21.1045
     75     0      0      0   0.00    0.0   0.0   0.0   614.8    0     0.0000    21.0933    21.1128
     75     0      0      0   0.00    0.0   0.0   0.0   652.4    0     0.0000    21.1016    21.1213
     76     0      0      0   0.00    0.0   0.0   0.0   617.8    0     0.0000    21.1099    21.1295
     76     0      0      0   0.00    0.0   0.0   0.0   652.0    0     0.0000    21.1183    21.1381
     77     0      0      0   0.00    0.0   0.0   0.0   621.0    0     0.0000    21.1266    21.1461
     77     0      0      0   0.00    0.0   0.0   0.0   651.8    0     0.0000    21.1349    21.1547
     78     0      0      0   0.00    0.0   0.0   0.0   625.4    0     0.0000    21.1433    21.1626
     78     0      0      0   0.00    0.0   0.0   0.0   651.8    0     0.0000    21.1516    21.1712
     79     0      0      0   0.00    0.0   0.0   0.0   630.3    0     0.0000    21.1599    21.1793
     79     0      0      0   0.00    0.0   0.0   0.0   651.8    0     0.0000    21.1683    21.1882
     80     0      0      0   0.00    0.0   0.0   0.0   635.9    0     0.0000    21.1766    21.1959
     80     0      0      0   0.00    0.0   0.0   0.0   651.7    0     0.0000    21.1849    21.2047
     81     0      0      0   0.00    0.0   0.0   0.0   641.8    0     0.0000    21.1933    21.2126
     81     0      0      0   0.00    0.0   0.0   0.0   651.7    0     0.0000    21.2016    21.2213
     82     0      0      0   0.00    0.0   0.0   0.0   647.2    0     0.0000    21.2099    21.2293
     82     0      0      0   0.00    0.0   0.0   0.0   651.7    0     0.0000    21.2183    21.2380
     83     0      0      0   0.00    0.0   0.0   0.0   651.9    0     0.0000    21.2266    21.2459
     83     0      0      0   0.00    0.0   0.0   0.0   651.7    0     0.0000    21.2349    21.2548
     84     0      0      0   0.00    0.0   0.0   0.0   656.1    0     0.0000    21.2433    21.2626
     84     0      0      0   0.00    0.0   0.0   0.0   651.7    0     0.0000    21.2516    21.2713
     85     0      0      0   0.00    0.0   0.0   0.0   659.7    0     0.0000    21.2599    21.2793
     85     0      0      0   0.00    0.0   0.0   0.0   651.7    0     0.0000    21.2683    21.2880
     86     0      0      0   0.00    0.0   0.0   0.0   662.6    0     0.0000    21.2766    21.2959
     86     0      0      0   0.00    0.0   0.0   0.0   651.6    0     0.0000    21.2849    21.3047
     87     0      0      0   0.00    0.0   0.0   0.0   664.8    0     0.0000    21.2933    21.3125
     87     0      0      0   0.00    0.0   0.0   0.0   651.6    0     0.0000    21.3016    21.3215
     88     0      0      0   0.00    0.0   0.0   0.0   666.3    0     0.0000    21.3099    21.3292
     88     0      0      0   0.00    0.0   0.0   0.0   651.6    0     0.0000    21.3183    21.3380
     89     0      0      0   0.00    0.0   0.0   0.0   667.1    0     0.0000    21.3266    21.3459
     89     1     -9     72   2.75   -2.2  11.3  -1.3   651.6    0     0.0000    21.3349    21.3545
     90     0      0      0   0.00    0.0   0.0   0.0   667.2    0     0.0000    21.3433    21.3626
     90     1    -22     91   2.76   -2.2  11.3  -1.2   651.6    0     0.0000    21.3516    21.3713
     91     0      0      0   0.00    0.0   0.0   0.0   667.2    0     0.0000    21.3599    21.3792
     91     1    110    155   2.76   -2.1  11.4   0.2   651.6    0     0.0000    21.3683    21.3879
     92     0      0      0   0.00    0.0   0.0   0.0   667.2    0     0.0000    21.3766    21.3959
     92     1    285    297   2.69   -1.9  11.6  -1.3   651.6    0     0.0000    21.3849    21.4048
     93     0      0      0   0.00    0.0   0.0   0.0   667.2    0     0.0000    21.3933    21.4126
     93     1    472    344   2.65   -1.5  11.9  -2.1   651.6    0     0.0000    21.4016    21.4214
     94     0      0      0   0.00    0.0   0.0   0.0   667.2    0     0.0000    21.4100    21.4293
     94     0      0      0   0.00    0.0   0.0   0.0   651.6    0     0.0000    21.4183    21.4378
     95     0      0      0   0.00    0.0   0.0   0.0   667.2    0     0.0000    21.4266    21.4458
     95     0      0      0   0.00    0.0   0.0   0.0   651.6    0     0.0000    21.4350    21.4546
     96     0      0      0   0.00    0.0   0.0   0.0   667.4    0     0.0000    21.4433    21.4624
     96     1    826    477   2.70    1.5  13.7  -5.9   651.6    0     0.0000    21.4516    21.4716
     97     0      0      0   0.00    0.0   0.0   0.0   667.4    0     0.0000    21.4600    21.4792
     97     1    787    489   2.68    1.6  13.8  -6.6   651.6    0     0.0000    21.4683    21.4890
     98     0      0      0   0.00    0.0   0.0   0.0   667.4    0     0.0000    21.4766    21.4958
     98     1    820    475   2.70    1.9  13.9  -7.1   651.6    0     0.0000    21.4850    21.5046
     99     0      0      0   0.00    0.0   0.0   0.0   667.4    0     0.0000    21.4933    21.5126
     99     1    795    484   2.65    2.3  14.1  -7.6   651.6    0     0.0000    21.5016    21.5212
    100     0      0      0   0.00    0.0   0.0   0.0   667.4    0     0.0000    21.5100    21.5292
    100     1    817    475   2.66    2.7  14.3  -8.4   651.6    0     0.0000    21.5183    21.5380
    101     0      0      0   0.00    0.0   0.0   0.0   667.4    0     0.0000    21.5266    21.5458
    101     1    822    490   2.64    3.1  14.5  -9.8   651.6    0     0.0000    21.5350    21.5547
    102     0      0      0   0.00    0.0   0.0   0.0   667.4    0     0.0000    21.5433    21.5626
    102     1    828    498   2.58    3.6  14.6 -11.6   651.6    0     0.0000    21.5516    21.5712
    103     0      0      0   0.00    0.0   0.0   0.0   667.4    0     0.0000    21.5600    21.5791
    103     1    818    493   2.59    4.1  14.8 -12.6   651.6    0     0.0000    21.5683    21.5881
    104     0      0      0   0.00    0.0   0.0   0.0   667.4    0     0.0000    21.5766    21.5958
    104     1    836    489   2.58    4.6  15.0 -12.2   651.6    0     0.0000    21.5850    21.6044
    105     0      0      0   0.00    0.0   0.0   0.0   667.3    0     0.0000    21.5933    21.6125
    105     1    797    463   2.56    5.1  15.3 -11.0   651.8    0     0.0000    21.6016    21.6211
    106     0      0      0   0.00    0.0   0.0   0.0   667.4    0     0.0000    21.6100    21.6292
    106     1    784    452   2.58    5.6  15.4 -11.5   651.9    0     0.0000    21.6183    21.6377
    107     0      0      0   0.00    0.0   0.0   0.0   667.5    0     0.0000    21.6266    21.6458
    107     1    801    509   2.43    6.0  15.6 -13.2   652.0    0     0.0000    21.6350    21.6545
    108     0      0      0   0.00    0.0   0.0   0.0   667.6    0     0.0000    21.6433    21.6625
    108     1    702    472   2.52    6.3  15.7 -14.6   652.0    0     0.0000    21.6516    21.6712
    109     0      0      0   0.00    0.0   0.0   0.0   667.5    0     0.0000    21.6600    21.6793
    109     1    775    428   2.55    6.4  15.8 -11.4   651.6    0     0.0000    21.6683    21.6878
    110     0      0      0   0.00    0.0   0.0   0.0   666.9    0     0.0000    21.6766    21.6960
    110     0      0      0   0.00    0.0   0.0   0.0   650.5    0     0.0000    21.6850    21.7047
    111     0      0      0   0.00    0.0   0.0   0.0   665.5    0     0.0000    21.6933    21.7126
    111     0      0      0   0.00    0.0   0.0   0.0   648.6    0     0.0000    21.7016    21.7213
    112     0      0      0   0.00    0.0   0.0   0.0   663.5    0     0.0000    21.7100    21.7294
    112     0      0      0   0.00    0.0   0.0   0.0   647.3    0     0.0000    21.7183    21.7379
    113     0      0      0   0.00    0.0   0.0   0.0   661.0    0     0.0000    21.7266    21.7458
    113     1    696    503   2.56    1.0  -4.5 -22.6   646.7    0     0.0000    21.7350    21.7543
    114     0      0      0   0.00    0.0   0.0   0.0   658.5    0     0.0000    21.7433    21.7626
    114     1    695    509   2.49    0.6  -4.9 -23.0   646.5    0     0.0000    21.7516    21.7711
    115     0      0      0   0.00    0.0   0.0   0.0   656.3    0     0.0000    21.7600    21.7791
    115     0      0      0   0.00    0.0   0.0   0.0   646.4    0     0.0000    21.7683    21.7878
    116     0      0      0   0.00    0.0   0.0   0.0   654.7    0     0.0000    21.7766    21.7959
    116     0      0      0   0.00    0.0   0.0   0.0   645.9    0     0.0000    21.7850    21.8043
    117     0      0      0   0.00    0.0   0.0   0.0   653.8    0     0.0000    21.7933    21.8126
    117     1    692    506   2.55   -4.1 -18.2 -23.6   644.7    0     0.0000    21.8016    21.8212
    118     0      0      0   0.00    0.0   0.0   0.0   653.6    0     0.0000    21.8100    21.8293
    118     1    688    516   2.59   -4.0 -17.5 -22.4   642.9    0     0.0000    21.8183    21.8379
    119     0      0      0   0.00    0.0   0.0   0.0   653.6    0     0.0000    21.8266    21.8458
    119     1    703    497   2.65   -4.1 -16.4 -20.0   640.3    0     0.0000    21.8350    21.8545
    120     0      0      0   0.00    0.0   0.0   0.0   653.4    0     0.0000    21.8433    21.8626
    120     1    697    491   2.72   -3.9 -15.2 -17.4   637.1    0     0.0000    21.8516    21.8713
    121     0      0      0   0.00    0.0   0.0   0.0   652.8    0     0.0000    21.8600    21.8792
    121     0      0      0   0.00    0.0   0.0   0.0   633.5    0     0.0000    21.8683    21.8880
    122     0      0      0   0.00    0.0   0.0   0.0   651.4    0     0.0000    21.8766    21.8964
    122     0      0      0   0.00    0.0   0.0   0.0   629.9    0     0.0000    21.8850    21.9045
    123     0      0      0   0.00    0.0   0.0   0.0   649.4    0     0.0000    21.8933    21.9130
    123     1    695    492   2.75   -1.0   3.8  -3.9   626.9    0     0.0000    21.9017    21.9215
    124     0      0      0   0.00    0.0   0.0   0.0   646.6    0     0.0000    21.9100    21.9296
    124     1    694    503   2.82   -0.9   3.4  -3.3   624.5    0     0.0000    21.9183    21.9383
    125     0      0      0   0.00    0.0   0.0   0.0   643.4    0     0.0000    21.9267    21.9463
    125     1    693    508   2.77   -0.9   3.3  -2.0   622.4    0     0.0000    21.9350    21.9546
    126     0      0      0   0.00    0.0   0.0   0.0   639.4    0     0.0000    21.9433    21.9629
    126     0      0      0   0.00    0.0   0.0   0.0   620.7    0     0.0000    21.9517    21.9712
    127     0      0      0   0.00    0.0   0.0   0.0   635.3    0     0.0000    21.9600    21.9797
    127     1    698    492   2.83    0.2  12.8   4.6   619.7    0     0.0000    21.9683    21.9885
    128     0      0      0   0.00    0.0   0.0   0.0   631.7    0     0.0000    21.9767    21.9961
    128     0      0      0   0.00    0.0   0.0   0.0   619.2    0     0.0000    21.9850    22.0047
    129     0      0      0   0.00    0.0   0.0   0.0   628.7    0     0.0000    21.9933    22.0131
    129     1    691    509   2.91    0.8   5.4   2.0   619.4    0     0.0000    22.0017    22.0213
    130     1    742    503   2.55    0.1  16.7 -23.5   626.4    0     0.0000    22.0100    22.0298
    130     1    691    484   2.84    0.8   5.2   2.3   620.1    0     0.0000    22.0183    22.0384
    131     1    738    496   2.58    0.2  16.5 -22.4   624.7    0     0.0000    22.0267    22.0464
    131     1    691    489   2.84    1.0   4.5   2.0   621.3    0     0.0000    22.0350    22.0546
    132     1    742    494   2.83    0.4  15.4 -19.7   623.6    0     0.0000    22.0433    22.0630
    132     1    687    510   2.70    1.1   2.7   1.4   622.1    0     0.0000    22.0517    22.0714
    133     1    742    488   2.76    0.6  13.3 -18.5   622.1    0     0.0000    22.0600    22.0810
    133     1    688    491   2.83    1.2   0.4   0.9   622.3    0     0.0000    22.0683    22.0884
    134     1    730    486   2.72    0.7  11.3 -18.5   620.0    0     0.0000    22.0767    22.0963
    134     1    692    478   2.85    1.4  -1.2   0.7   622.3    0     0.0000    22.0850    22.1046
    135     1    733    493   2.65    0.9  10.2 -17.3   617.4    0     0.0000    22.0933    22.1132
    135     1    692    485   2.82    1.5  -2.0   0.7   622.3    0     0.0000    22.1017    22.1214
    136     1    835    486   2.79    1.2   9.3 -15.1   614.2    0     0.0000    22.1100    22.1296
    136     1    853    482   2.88    1.9  -3.0   0.3   622.3    0     0.0000    22.1183    22.1386
    137     1   1020    469   2.77    1.6   8.2 -12.3   610.5    0     0.0000    22.1267    22.1467
    137     1   1018    460   2.88    3.5  -5.9   0.4   622.3    0     0.0000    22.1350    22.1551
    138     1   1185    482   2.81    2.0   7.6 -10.0   606.4    0     0.0000    22.1433    22.1631
    138     1   1182    451   2.93    3.7  -5.6   0.9   622.3    0     0.0000    22.1517    22.1716
    139     1   1301    497   2.77    2.5   7.2  -7.6   601.8    0     0.0000    22.1600    22.1796
    139     0      0      0   0.00    0.0   0.0   0.0   622.4    0     0.0000    22.1683    22.1884
    140     1   1319    506   2.78    3.0   6.7  -5.2   597.9    0     0.0000    22.1767    22.1967
    140     1   1263    472   2.96    5.1  -5.4  -0.0   622.4    0     0.0000    22.1850    22.2049
    141     1   1323    498   2.76    3.4   6.3  -2.2   594.8    0     0.0000    22.1933    22.2131
    141     1   1257    476   2.90    5.0  -5.3  -0.0   622.6    0     0.0000    22.2017    22.2214
    142     1   1325    506   2.76    3.7   6.2   0.6   592.2    0     0.0000    22.2100    22.2296
    142     1   1265    482   2.90    4.9  -5.0  -0.6   622.8    0     0.0000    22.2183    22.2384
